temp,hum,soilmoisture,rain,ph
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,63,"Light Rain",7
31,81,65,"Light Rain",7
31,81,61,"Light Rain",7
31,81,64,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,60,"Light Rain",7
31,81,57,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,64,"Light Rain",7
31,81,62,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,62,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,64,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,81,58,"Light Rain",7
31,81,60,"Light Rain",7
31,81,57,"Light Rain",7
31,81,58,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,82,65,"Light Rain",7
31,82,65,"Light Rain",7
31,82,61,"Light Rain",7
31,82,62,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,58,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,60,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,82,61,"Light Rain",7
31,82,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,62,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,58,"Light Rain",7
31,81,58,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,68,"Light Rain",7
31,81,68,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,62,"Light Rain",7
31,81,62,"Light Rain",7
31,81,64,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,62,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,68,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,59,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,63,"Light Rain",7
31,81,65,"Light Rain",7
31,81,59,"Light Rain",7
31,81,61,"Light Rain",7
31,80,60,"Light Rain",7
31,80,60,"Light Rain",7
31,80,65,"Light Rain",7
31,80,64,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,64,"Light Rain",7
31,80,60,"Light Rain",7
31,80,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,81,67,"Light Rain",7
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,68,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,67,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,58,"Light Rain",7
31,81,59,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,59,"Light Rain",7
31,81,59,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,58,"Light Rain",7
31,81,59,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,67,"Light Rain",7
31,81,66,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,64,"Light Rain",7
31,80,67,"Light Rain",7
31,80,67,"Light Rain",7
31,80,63,"Light Rain",7
31,80,64,"Light Rain",7
31,80,60,"Light Rain",7
31,80,60,"Light Rain",7
31,80,63,"Light Rain",7
31,80,62,"Light Rain",7
31,80,67,"Light Rain",7
31,80,67,"Light Rain",7
31,80,65,"Light Rain",7
31,80,66,"Light Rain",7
31,80,61,"Light Rain",7
31,80,62,"Light Rain",7
31,80,60,"Light Rain",7
31,80,60,"Light Rain",7
31,80,65,"Light Rain",7
31,80,65,"Light Rain",7
31,80,67,"Light Rain",7
31,80,67,"Light Rain",7
31,80,62,"Light Rain",7
31,80,63,"Light Rain",7
31,80,60,"Light Rain",7
31,80,61,"Light Rain",7
31,80,64,"Light Rain",7
31,80,63,"Light Rain",7
31,80,67,"Light Rain",7
31,80,67,"Light Rain",7
31,80,65,"Light Rain",7
31,80,66,"Light Rain",7
31,80,60,"Light Rain",7
31,80,62,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,62,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,60,"Light Rain",7
31,81,65,"Light Rain",7
31,81,65,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,59,"Light Rain",7
31,81,60,"Light Rain",7
31,81,62,"Light Rain",7
31,81,61,"Light Rain",7
31,81,66,"Light Rain",7
31,81,65,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,61,"Light Rain",7
31,81,63,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,66,"Light Rain",7
31,81,67,"Light Rain",7
31,81,64,"Light Rain",7
31,81,65,"Light Rain",7
31,81,60,"Light Rain",7
31,81,60,"Light Rain",7
31,81,61,"Light Rain",7
31,81,61,"Light Rain",7
31,81,67,"Light Rain",7
31,81,67,"Light Rain",7
31,80,65,"Light Rain",7
31,80,66,"Light Rain",7
31,80,60,"Light Rain",7
31,80,61,"Light Rain",7
31,80,60,"Light Rain",7
31,80,60,"Light Rain",7
31,80,66,"Light Rain",7
31,80,65,"Light Rain",7
31,80,66,"Light Rain",7
31,80,67,"Light Rain",7
31,80,60,"Light Rain",7
31,80,61,"Light Rain",7
31,80,60,"Light Rain",7
31,80,61,"Light Rain",7
31,80,66,"Light Rain",7
31,80,65,"Light Rain",7
31,80,68,"Light Rain",7
31,80,68,"Light Rain",7
31,80,64,"Light Rain",7
31,80,65,"Light Rain",7
31,80,60,"Light Rain",7
31,80,61,"Light Rain",7
31,80,64,"Light Rain",7
31,80,63,"Light Rain",7
31,80,63,"Light Rain",7
31,80,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,62,"Light Rain",7
31,81,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,63,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,81,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,64,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,61,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,62,"Light Rain",7
31,83,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,61,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,83,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,64,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,62,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
31,82,63,"Light Rain",7
